PA_CIDPRI,Goiás,Mato Grosso do Sul,Mato Grosso,Distrito Federal,Total Frequency
H81,5.0,0.0,1.0,0.0,6.0
N948,5.0,0.0,1.0,0.0,6.0
S861,5.0,1.0,0.0,0.0,6.0
L232,4.0,0.0,2.0,0.0,6.0
Z135,0.0,0.0,1.0,5.0,6.0
C30,4.0,2.0,0.0,0.0,6.0
Q04,4.0,0.0,1.0,1.0,6.0
H187,1.0,0.0,2.0,3.0,6.0
C723,4.0,0.0,0.0,2.0,6.0
W012,4.0,0.0,0.0,2.0,6.0
T241,4.0,2.0,0.0,0.0,6.0
Q652,1.0,0.0,0.0,5.0,6.0
F844,4.0,0.0,2.0,0.0,6.0
L250,1.0,2.0,0.0,3.0,6.0
C310,4.0,0.0,2.0,0.0,6.0
N922,4.0,0.0,2.0,0.0,6.0
H611,1.0,1.0,0.0,4.0,6.0
N889,1.0,1.0,1.0,3.0,6.0
C720,4.0,0.0,1.0,1.0,6.0
I019,1.0,2.0,0.0,3.0,6.0
Z111,1.0,1.0,1.0,3.0,6.0
K51,1.0,0.0,5.0,0.0,6.0
O921,1.0,0.0,5.0,0.0,6.0
C773,5.0,1.0,0.0,0.0,6.0
J050,5.0,0.0,1.0,0.0,6.0
Y043,0.0,3.0,0.0,3.0,6.0
D231,5.0,1.0,0.0,0.0,6.0
M663,0.0,3.0,3.0,0.0,6.0
I748,5.0,0.0,1.0,0.0,6.0
S131,0.0,4.0,1.0,1.0,6.0
K251,0.0,4.0,2.0,0.0,6.0
I742,5.0,1.0,0.0,0.0,6.0
M930,0.0,0.0,5.0,1.0,6.0
C138,0.0,5.0,0.0,1.0,6.0
Y099,0.0,5.0,0.0,1.0,6.0
J961,0.0,5.0,0.0,1.0,6.0
Q043,0.0,0.0,5.0,1.0,6.0
I798,0.0,6.0,0.0,0.0,6.0
N43,0.0,0.0,4.0,2.0,6.0
I611,0.0,6.0,0.0,0.0,6.0
L290,0.0,6.0,0.0,0.0,6.0
F45,0.0,6.0,0.0,0.0,6.0
T184,0.0,6.0,0.0,0.0,6.0
Y094,0.0,6.0,0.0,0.0,6.0
S092,0.0,6.0,0.0,0.0,6.0
X237,5.0,0.0,1.0,0.0,6.0
T903,5.0,0.0,0.0,1.0,6.0
E298,5.0,0.0,0.0,1.0,6.0
D162,0.0,0.0,2.0,4.0,6.0
P368,5.0,1.0,0.0,0.0,6.0
M778,0.0,0.0,2.0,4.0,6.0
O049,5.0,0.0,0.0,1.0,6.0
A198,0.0,0.0,1.0,5.0,6.0
S308,5.0,0.0,1.0,0.0,6.0
R62,3.0,0.0,3.0,0.0,6.0
R20,3.0,0.0,3.0,0.0,6.0
H449,2.0,3.0,1.0,0.0,6.0
W198,3.0,1.0,2.0,0.0,6.0
R00,3.0,0.0,3.0,0.0,6.0
Q793,2.0,0.0,0.0,4.0,6.0
T233,2.0,0.0,0.0,4.0,6.0
N81,3.0,0.0,1.0,2.0,6.0
Z888,3.0,1.0,2.0,0.0,6.0
S070,2.0,4.0,0.0,0.0,6.0
S507,3.0,3.0,0.0,0.0,6.0
C068,3.0,0.0,2.0,1.0,6.0
T780,3.0,3.0,0.0,0.0,6.0
Z800,2.0,1.0,3.0,0.0,6.0
J34,2.0,0.0,4.0,0.0,6.0
H621,3.0,0.0,0.0,3.0,6.0
B353,3.0,2.0,1.0,0.0,6.0
B230,3.0,0.0,0.0,3.0,6.0
H171,2.0,2.0,0.0,2.0,6.0
L81,2.0,2.0,2.0,0.0,6.0
N359,3.0,2.0,1.0,0.0,6.0
D39,2.0,0.0,0.0,4.0,6.0
F111,2.0,3.0,0.0,1.0,6.0
N906,3.0,1.0,0.0,2.0,6.0
B023,2.0,1.0,1.0,2.0,6.0
M164,2.0,1.0,2.0,1.0,6.0
I71,3.0,0.0,0.0,3.0,6.0
D042,3.0,0.0,0.0,3.0,6.0
Q444,3.0,2.0,1.0,0.0,6.0
H47,2.0,2.0,0.0,2.0,6.0
R25,2.0,0.0,2.0,2.0,6.0
F43,2.0,4.0,0.0,0.0,6.0
N700,2.0,4.0,0.0,0.0,6.0
H92,3.0,1.0,2.0,0.0,6.0
S76,2.0,0.0,1.0,3.0,6.0
N350,2.0,4.0,0.0,0.0,6.0
J151,3.0,0.0,3.0,0.0,6.0
S640,2.0,2.0,0.0,2.0,6.0
F231,2.0,2.0,1.0,1.0,6.0
F051,3.0,1.0,0.0,2.0,6.0
C118,3.0,1.0,0.0,2.0,6.0
Z02,3.0,0.0,3.0,0.0,6.0
E890,3.0,0.0,1.0,2.0,6.0
R162,2.0,4.0,0.0,0.0,6.0
K514,2.0,3.0,1.0,0.0,6.0
J301,3.0,0.0,0.0,3.0,6.0
V281,3.0,1.0,2.0,0.0,6.0
L301,3.0,2.0,1.0,0.0,6.0
I847,3.0,0.0,0.0,3.0,6.0
D381,3.0,1.0,1.0,1.0,6.0
V193,2.0,2.0,2.0,0.0,6.0
S22,3.0,0.0,3.0,0.0,6.0
X934,3.0,0.0,0.0,3.0,6.0
C148,3.0,1.0,0.0,2.0,6.0
Q378,5.0,0.0,0.0,0.0,5.0
K668,0.0,0.0,0.0,5.0,5.0
C040,0.0,2.0,0.0,3.0,5.0
M853,0.0,0.0,0.0,5.0,5.0
C69,2.0,0.0,3.0,0.0,5.0
M530,2.0,1.0,1.0,1.0,5.0
A060,1.0,1.0,0.0,3.0,5.0
B881,0.0,2.0,3.0,0.0,5.0
W175,5.0,0.0,0.0,0.0,5.0
Q046,0.0,0.0,0.0,5.0,5.0
A208,0.0,0.0,0.0,5.0,5.0
L21,0.0,2.0,3.0,0.0,5.0
O622,0.0,0.0,0.0,5.0,5.0
P38,5.0,0.0,0.0,0.0,5.0
X645,0.0,0.0,0.0,5.0,5.0
A220,3.0,0.0,2.0,0.0,5.0
K604,2.0,0.0,3.0,0.0,5.0
D648,0.0,4.0,1.0,0.0,5.0
F04,3.0,0.0,2.0,0.0,5.0
O894,0.0,4.0,1.0,0.0,5.0
I428,1.0,4.0,0.0,0.0,5.0
D41,5.0,0.0,0.0,0.0,5.0
Z094,0.0,3.0,0.0,2.0,5.0
B020,0.0,3.0,0.0,2.0,5.0
S309,0.0,3.0,0.0,2.0,5.0
G440,2.0,3.0,0.0,0.0,5.0
Z372,0.0,0.0,0.0,5.0,5.0
T091,0.0,3.0,0.0,2.0,5.0
C12,5.0,0.0,0.0,0.0,5.0
H525,5.0,0.0,0.0,0.0,5.0
J154,5.0,0.0,0.0,0.0,5.0
T269,0.0,2.0,0.0,3.0,5.0
O343,5.0,0.0,0.0,0.0,5.0
W039,5.0,0.0,0.0,0.0,5.0
K803,0.0,0.0,0.0,5.0,5.0
B00,1.0,0.0,4.0,0.0,5.0
D37,4.0,0.0,0.0,1.0,5.0
Q120,3.0,0.0,1.0,1.0,5.0
C712,5.0,0.0,0.0,0.0,5.0
F23,1.0,0.0,4.0,0.0,5.0
Q532,1.0,4.0,0.0,0.0,5.0
N730,4.0,1.0,0.0,0.0,5.0
T912,4.0,0.0,0.0,1.0,5.0
Q87,4.0,0.0,1.0,0.0,5.0
K090,0.0,1.0,0.0,4.0,5.0
E720,1.0,3.0,0.0,1.0,5.0
I30,5.0,0.0,0.0,0.0,5.0
G36,0.0,0.0,0.0,5.0,5.0
W877,0.0,0.0,0.0,5.0,5.0
H523,0.0,0.0,0.0,5.0,5.0
T924,0.0,0.0,0.0,5.0,5.0
Q764,0.0,0.0,0.0,5.0,5.0
H473,5.0,0.0,0.0,0.0,5.0
P612,0.0,0.0,0.0,5.0,5.0
L300,0.0,2.0,0.0,3.0,5.0
S869,3.0,2.0,0.0,0.0,5.0
C821,0.0,0.0,0.0,5.0,5.0
T652,0.0,2.0,0.0,3.0,5.0
Q442,0.0,2.0,0.0,3.0,5.0
H502,4.0,0.0,1.0,0.0,5.0
M832,0.0,0.0,0.0,5.0,5.0
H041,0.0,0.0,0.0,5.0,5.0
D282,5.0,0.0,0.0,0.0,5.0
S031,5.0,0.0,0.0,0.0,5.0
Z711,1.0,1.0,0.0,3.0,5.0
I05,5.0,0.0,0.0,0.0,5.0
H340,5.0,0.0,0.0,0.0,5.0
J051,1.0,1.0,0.0,3.0,5.0
C300,0.0,0.0,0.0,5.0,5.0
N509,0.0,2.0,0.0,3.0,5.0
F988,0.0,1.0,1.0,3.0,5.0
T634,5.0,0.0,0.0,0.0,5.0
C009,2.0,0.0,0.0,3.0,5.0
T348,5.0,0.0,0.0,0.0,5.0
M145,2.0,3.0,0.0,0.0,5.0
C496,2.0,1.0,1.0,1.0,5.0
P390,1.0,1.0,3.0,0.0,5.0
Z309,2.0,3.0,0.0,0.0,5.0
H470,1.0,2.0,0.0,2.0,5.0
M615,1.0,0.0,4.0,0.0,5.0
S799,4.0,0.0,1.0,0.0,5.0
W799,4.0,1.0,0.0,0.0,5.0
K745,1.0,2.0,2.0,0.0,5.0
C261,2.0,3.0,0.0,0.0,5.0
E035,1.0,0.0,1.0,3.0,5.0
N029,1.0,2.0,2.0,0.0,5.0
K900,2.0,0.0,0.0,3.0,5.0
N028,3.0,0.0,2.0,0.0,5.0
D35,4.0,0.0,1.0,0.0,5.0
A509,1.0,1.0,1.0,2.0,5.0
W542,1.0,1.0,3.0,0.0,5.0
B575,1.0,0.0,0.0,4.0,5.0
C83,1.0,0.0,2.0,2.0,5.0
S41,1.0,3.0,1.0,0.0,5.0
K602,1.0,0.0,1.0,3.0,5.0
T857,4.0,0.0,0.0,1.0,5.0
H663,1.0,1.0,0.0,3.0,5.0
S961,4.0,0.0,0.0,1.0,5.0
B027,4.0,0.0,1.0,0.0,5.0
D012,1.0,3.0,0.0,1.0,5.0
B302,4.0,1.0,0.0,0.0,5.0
S968,4.0,1.0,0.0,0.0,5.0
J321,1.0,1.0,0.0,3.0,5.0
M234,1.0,1.0,2.0,1.0,5.0
K238,3.0,2.0,0.0,0.0,5.0
S417,4.0,0.0,0.0,1.0,5.0
J383,1.0,0.0,0.0,4.0,5.0
Z71,1.0,4.0,0.0,0.0,5.0
S307,4.0,1.0,0.0,0.0,5.0
N74,1.0,0.0,4.0,0.0,5.0
L281,4.0,1.0,0.0,0.0,5.0
I151,1.0,2.0,0.0,2.0,5.0
E875,4.0,1.0,0.0,0.0,5.0
A400,4.0,0.0,1.0,0.0,5.0
M898,3.0,2.0,0.0,0.0,5.0
S432,2.0,3.0,0.0,0.0,5.0
Z469,1.0,1.0,0.0,3.0,5.0
J392,4.0,1.0,0.0,0.0,5.0
I601,1.0,3.0,1.0,0.0,5.0
O240,1.0,2.0,0.0,2.0,5.0
T291,1.0,0.0,0.0,4.0,5.0
Q421,1.0,0.0,0.0,4.0,5.0
L10,1.0,3.0,1.0,0.0,5.0
P929,4.0,1.0,0.0,0.0,5.0
P248,4.0,0.0,1.0,0.0,5.0
L669,5.0,0.0,0.0,0.0,5.0
S935,0.0,4.0,1.0,0.0,5.0
B392,0.0,5.0,0.0,0.0,5.0
S598,5.0,0.0,0.0,0.0,5.0
F380,5.0,0.0,0.0,0.0,5.0
L302,5.0,0.0,0.0,0.0,5.0
A168,2.0,0.0,1.0,2.0,5.0
R491,5.0,0.0,0.0,0.0,5.0
H209,5.0,0.0,0.0,0.0,5.0
N758,2.0,0.0,0.0,3.0,5.0
D392,5.0,0.0,0.0,0.0,5.0
L00,0.0,5.0,0.0,0.0,5.0
O322,5.0,0.0,0.0,0.0,5.0
V130,0.0,5.0,0.0,0.0,5.0
X599,5.0,0.0,0.0,0.0,5.0
J121,2.0,0.0,1.0,2.0,5.0
C957,0.0,5.0,0.0,0.0,5.0
Q269,0.0,5.0,0.0,0.0,5.0
M082,0.0,5.0,0.0,0.0,5.0
C482,0.0,5.0,0.0,0.0,5.0
T039,5.0,0.0,0.0,0.0,5.0
C715,2.0,0.0,0.0,3.0,5.0
F450,0.0,4.0,0.0,1.0,5.0
T633,5.0,0.0,0.0,0.0,5.0
Y590,2.0,2.0,1.0,0.0,5.0
Y919,2.0,0.0,0.0,3.0,5.0
I341,5.0,0.0,0.0,0.0,5.0
Q24,5.0,0.0,0.0,0.0,5.0
N859,2.0,0.0,0.0,3.0,5.0
C178,2.0,0.0,0.0,3.0,5.0
T941,5.0,0.0,0.0,0.0,5.0
X690,5.0,0.0,0.0,0.0,5.0
S53,2.0,2.0,1.0,0.0,5.0
H546,4.0,1.0,0.0,0.0,5.0
J840,4.0,0.0,0.0,1.0,5.0
T006,5.0,0.0,0.0,0.0,5.0
R413,3.0,0.0,1.0,1.0,5.0
W105,5.0,0.0,0.0,0.0,5.0
Q541,5.0,0.0,0.0,0.0,5.0
M710,5.0,0.0,0.0,0.0,5.0
G478,5.0,0.0,0.0,0.0,5.0
A529,5.0,0.0,0.0,0.0,5.0
G37,2.0,2.0,1.0,0.0,5.0
L649,5.0,0.0,0.0,0.0,5.0
W187,5.0,0.0,0.0,0.0,5.0
A523,5.0,0.0,0.0,0.0,5.0
L110,5.0,0.0,0.0,0.0,5.0
K061,4.0,1.0,0.0,0.0,5.0
J384,4.0,0.0,0.0,1.0,5.0
R78,5.0,0.0,0.0,0.0,5.0
P969,5.0,0.0,0.0,0.0,5.0
L52,3.0,0.0,1.0,1.0,5.0
S862,5.0,0.0,0.0,0.0,5.0
Q643,1.0,0.0,0.0,4.0,5.0
M918,0.0,1.0,3.0,1.0,5.0
Z413,3.0,0.0,2.0,0.0,5.0
D441,2.0,0.0,1.0,2.0,5.0
K131,2.0,0.0,3.0,0.0,5.0
A521,2.0,1.0,0.0,2.0,5.0
L920,4.0,0.0,0.0,1.0,5.0
N04,1.0,0.0,4.0,0.0,5.0
F91,3.0,0.0,2.0,0.0,5.0
S641,3.0,0.0,0.0,2.0,5.0
T864,2.0,2.0,1.0,0.0,5.0
M719,2.0,1.0,1.0,1.0,5.0
C461,4.0,0.0,0.0,1.0,5.0
F341,2.0,0.0,3.0,0.0,5.0
F178,0.0,0.0,5.0,0.0,5.0
Q630,0.0,0.0,5.0,0.0,5.0
I89,0.0,0.0,5.0,0.0,5.0
L603,4.0,0.0,1.0,0.0,5.0
I74,2.0,0.0,3.0,0.0,5.0
N35,1.0,3.0,1.0,0.0,5.0
G550,2.0,0.0,3.0,0.0,5.0
F112,3.0,2.0,0.0,0.0,5.0
I444,1.0,0.0,4.0,0.0,5.0
I060,2.0,0.0,0.0,3.0,5.0
N289,2.0,2.0,0.0,1.0,5.0
B279,2.0,0.0,0.0,3.0,5.0
T253,2.0,1.0,0.0,2.0,5.0
I461,4.0,0.0,0.0,1.0,5.0
T214,0.0,1.0,0.0,4.0,5.0
V202,1.0,0.0,4.0,0.0,5.0
R932,0.0,1.0,1.0,3.0,5.0
N804,3.0,1.0,1.0,0.0,5.0
N48,0.0,1.0,4.0,0.0,5.0
A152,1.0,0.0,2.0,2.0,5.0
M996,0.0,1.0,4.0,0.0,5.0
D300,2.0,1.0,2.0,0.0,5.0
M488,2.0,0.0,3.0,0.0,5.0
S88,0.0,0.0,5.0,0.0,5.0
F011,0.0,0.0,5.0,0.0,5.0
L730,2.0,3.0,0.0,0.0,5.0
K13,0.0,0.0,3.0,2.0,5.0
M131,2.0,1.0,1.0,1.0,5.0
X227,0.0,0.0,2.0,3.0,5.0
O263,3.0,0.0,0.0,2.0,5.0
A492,0.0,0.0,2.0,3.0,5.0
G042,3.0,0.0,0.0,2.0,5.0
C960,2.0,1.0,0.0,2.0,5.0
N136,0.0,0.0,2.0,3.0,5.0
H922,2.0,2.0,1.0,0.0,5.0
Z379,0.0,0.0,1.0,4.0,5.0
E710,2.0,3.0,0.0,0.0,5.0
L923,2.0,0.0,0.0,3.0,5.0
T221,0.0,0.0,1.0,4.0,5.0
K550,0.0,0.0,1.0,4.0,5.0
S032,0.0,0.0,1.0,4.0,5.0
M619,0.0,0.0,3.0,2.0,5.0
K70,0.0,0.0,3.0,2.0,5.0
I678,0.0,0.0,4.0,1.0,5.0
A98,0.0,0.0,5.0,0.0,5.0
G57,2.0,2.0,0.0,1.0,5.0
G040,1.0,0.0,1.0,3.0,5.0
I443,2.0,1.0,0.0,2.0,5.0
S39,0.0,0.0,5.0,0.0,5.0
Z368,0.0,0.0,5.0,0.0,5.0
T30,0.0,0.0,5.0,0.0,5.0
G602,0.0,0.0,5.0,0.0,5.0
Z430,2.0,0.0,0.0,3.0,5.0
X64,0.0,0.0,5.0,0.0,5.0
N302,2.0,3.0,0.0,0.0,5.0
Z049,0.0,0.0,4.0,1.0,5.0
N903,1.0,0.0,0.0,4.0,5.0
A081,3.0,0.0,2.0,0.0,5.0
R398,3.0,2.0,0.0,0.0,5.0
C31,4.0,0.0,0.0,1.0,5.0
B04,2.0,2.0,1.0,0.0,5.0
J852,3.0,0.0,0.0,2.0,5.0
I27,5.0,0.0,0.0,0.0,5.0
N11,3.0,0.0,2.0,0.0,5.0
M14,3.0,0.0,2.0,0.0,5.0
H654,3.0,1.0,1.0,0.0,5.0
R74,3.0,0.0,2.0,0.0,5.0
S462,3.0,1.0,0.0,1.0,5.0
B083,3.0,1.0,1.0,0.0,5.0
L245,3.0,0.0,0.0,2.0,5.0
D401,3.0,0.0,0.0,2.0,5.0
C51,3.0,0.0,0.0,2.0,5.0
J343,3.0,0.0,1.0,1.0,5.0
F609,1.0,2.0,2.0,0.0,5.0
I313,1.0,1.0,1.0,2.0,5.0
Q656,1.0,0.0,4.0,0.0,5.0
M088,4.0,0.0,0.0,1.0,5.0
M53,1.0,0.0,1.0,3.0,5.0
O00,0.0,0.0,4.0,0.0,4.0
L240,4.0,0.0,0.0,0.0,4.0
D334,0.0,0.0,0.0,4.0,4.0
H678,0.0,0.0,4.0,0.0,4.0
W399,0.0,0.0,4.0,0.0,4.0
Z203,0.0,0.0,4.0,0.0,4.0
K575,0.0,0.0,4.0,0.0,4.0
A528,1.0,0.0,0.0,3.0,4.0
F60,0.0,0.0,4.0,0.0,4.0
O41,0.0,0.0,4.0,0.0,4.0
L853,4.0,0.0,0.0,0.0,4.0
L30,4.0,0.0,0.0,0.0,4.0
W551,1.0,0.0,1.0,2.0,4.0
J418,1.0,1.0,0.0,2.0,4.0
N833,0.0,0.0,4.0,0.0,4.0
Z098,0.0,0.0,4.0,0.0,4.0
S599,1.0,3.0,0.0,0.0,4.0
E030,4.0,0.0,0.0,0.0,4.0
F334,0.0,0.0,4.0,0.0,4.0
M494,4.0,0.0,0.0,0.0,4.0
W269,4.0,0.0,0.0,0.0,4.0
I519,3.0,0.0,1.0,0.0,4.0
K601,1.0,1.0,1.0,1.0,4.0
G734,0.0,0.0,4.0,0.0,4.0
S561,4.0,0.0,0.0,0.0,4.0
K254,0.0,0.0,0.0,4.0,4.0
C674,0.0,1.0,3.0,0.0,4.0
M470,3.0,0.0,1.0,0.0,4.0
Z890,0.0,0.0,0.0,4.0,4.0
C433,2.0,0.0,0.0,2.0,4.0
R452,3.0,1.0,0.0,0.0,4.0
O033,3.0,0.0,1.0,0.0,4.0
Z20,0.0,0.0,4.0,0.0,4.0
F50,0.0,0.0,4.0,0.0,4.0
N21,2.0,0.0,2.0,0.0,4.0
M872,0.0,0.0,4.0,0.0,4.0
B59,0.0,0.0,4.0,0.0,4.0
G241,0.0,0.0,4.0,0.0,4.0
Z282,0.0,0.0,4.0,0.0,4.0
O20,0.0,0.0,4.0,0.0,4.0
M680,0.0,0.0,4.0,0.0,4.0
G630,4.0,0.0,0.0,0.0,4.0
R194,2.0,2.0,0.0,0.0,4.0
M182,0.0,0.0,4.0,0.0,4.0
E790,0.0,0.0,4.0,0.0,4.0
X949,0.0,0.0,4.0,0.0,4.0
G530,0.0,1.0,0.0,3.0,4.0
K589,3.0,0.0,0.0,1.0,4.0
B01,0.0,0.0,4.0,0.0,4.0
T430,4.0,0.0,0.0,0.0,4.0
N046,0.0,0.0,4.0,0.0,4.0
V060,4.0,0.0,0.0,0.0,4.0
L236,0.0,0.0,4.0,0.0,4.0
B199,4.0,0.0,0.0,0.0,4.0
W449,0.0,1.0,3.0,0.0,4.0
O872,4.0,0.0,0.0,0.0,4.0
E45,2.0,2.0,0.0,0.0,4.0
T362,4.0,0.0,0.0,0.0,4.0
I60,0.0,0.0,1.0,3.0,4.0
R430,4.0,0.0,0.0,0.0,4.0
K82,2.0,0.0,1.0,1.0,4.0
Q875,4.0,0.0,0.0,0.0,4.0
P701,4.0,0.0,0.0,0.0,4.0
F143,0.0,1.0,0.0,3.0,4.0
N888,1.0,0.0,0.0,3.0,4.0
Q649,0.0,0.0,2.0,2.0,4.0
H624,2.0,2.0,0.0,0.0,4.0
M726,4.0,0.0,0.0,0.0,4.0
N343,1.0,2.0,0.0,1.0,4.0
I708,0.0,0.0,1.0,3.0,4.0
X209,4.0,0.0,0.0,0.0,4.0
W780,4.0,0.0,0.0,0.0,4.0
K11,2.0,0.0,2.0,0.0,4.0
L929,0.0,1.0,0.0,3.0,4.0
X208,0.0,0.0,1.0,3.0,4.0
L738,4.0,0.0,0.0,0.0,4.0
A403,1.0,0.0,3.0,0.0,4.0
T018,4.0,0.0,0.0,0.0,4.0
V196,0.0,1.0,0.0,3.0,4.0
G411,4.0,0.0,0.0,0.0,4.0
K669,0.0,0.0,1.0,3.0,4.0
F132,2.0,2.0,0.0,0.0,4.0
Y348,4.0,0.0,0.0,0.0,4.0
O268,2.0,0.0,2.0,0.0,4.0
S337,2.0,0.0,1.0,1.0,4.0
Z291,0.0,1.0,0.0,3.0,4.0
Y283,0.0,0.0,1.0,3.0,4.0
B300,3.0,0.0,1.0,0.0,4.0
W013,2.0,1.0,1.0,0.0,4.0
Q934,3.0,0.0,0.0,1.0,4.0
E06,0.0,0.0,3.0,1.0,4.0
H351,3.0,0.0,0.0,1.0,4.0
T670,1.0,1.0,0.0,2.0,4.0
Y058,0.0,0.0,0.0,4.0,4.0
V134,1.0,0.0,1.0,2.0,4.0
M910,4.0,0.0,0.0,0.0,4.0
G948,0.0,0.0,3.0,1.0,4.0
S66,0.0,0.0,3.0,1.0,4.0
G913,1.0,0.0,3.0,0.0,4.0
D590,0.0,0.0,3.0,1.0,4.0
S969,3.0,1.0,0.0,0.0,4.0
N952,0.0,0.0,3.0,1.0,4.0
L719,4.0,0.0,0.0,0.0,4.0
W080,2.0,0.0,2.0,0.0,4.0
C518,0.0,0.0,3.0,1.0,4.0
O265,4.0,0.0,0.0,0.0,4.0
S665,0.0,0.0,2.0,2.0,4.0
I728,0.0,0.0,2.0,2.0,4.0
C763,0.0,0.0,2.0,2.0,4.0
T016,0.0,0.0,2.0,2.0,4.0
I700,4.0,0.0,0.0,0.0,4.0
L230,2.0,2.0,0.0,0.0,4.0
W555,0.0,0.0,2.0,2.0,4.0
O624,3.0,0.0,0.0,1.0,4.0
K605,1.0,0.0,2.0,1.0,4.0
D483,0.0,1.0,0.0,3.0,4.0
G54,1.0,0.0,0.0,3.0,4.0
O862,4.0,0.0,0.0,0.0,4.0
B430,1.0,1.0,0.0,2.0,4.0
Q673,0.0,0.0,0.0,4.0,4.0
C923,0.0,0.0,0.0,4.0,4.0
Q714,0.0,0.0,0.0,4.0,4.0
N119,0.0,1.0,0.0,3.0,4.0
R458,0.0,2.0,2.0,0.0,4.0
S858,0.0,1.0,0.0,3.0,4.0
Q048,0.0,0.0,0.0,4.0,4.0
M608,0.0,2.0,0.0,2.0,4.0
N311,0.0,0.0,1.0,3.0,4.0
H019,0.0,1.0,3.0,0.0,4.0
D164,0.0,2.0,1.0,1.0,4.0
Y599,0.0,1.0,0.0,3.0,4.0
D060,2.0,0.0,0.0,2.0,4.0
O369,3.0,1.0,0.0,0.0,4.0
H430,0.0,3.0,0.0,1.0,4.0
R049,0.0,3.0,1.0,0.0,4.0
Q042,0.0,0.0,0.0,4.0,4.0
X228,0.0,1.0,0.0,3.0,4.0
O831,0.0,1.0,2.0,1.0,4.0
A159,0.0,2.0,2.0,0.0,4.0
G82,0.0,3.0,1.0,0.0,4.0
Q621,2.0,0.0,0.0,2.0,4.0
Z598,0.0,0.0,0.0,4.0,4.0
T900,2.0,1.0,1.0,0.0,4.0
F739,0.0,3.0,0.0,1.0,4.0
K626,0.0,3.0,0.0,1.0,4.0
H831,0.0,3.0,1.0,0.0,4.0
J65,0.0,3.0,1.0,0.0,4.0
X490,0.0,3.0,1.0,0.0,4.0
M820,3.0,0.0,1.0,0.0,4.0
S69,0.0,3.0,1.0,0.0,4.0
M794,0.0,1.0,3.0,0.0,4.0
I38,0.0,4.0,0.0,0.0,4.0
W445,0.0,0.0,0.0,4.0,4.0
C40,0.0,1.0,0.0,3.0,4.0
M953,0.0,0.0,0.0,4.0,4.0
H160,0.0,2.0,0.0,2.0,4.0
I81,0.0,2.0,1.0,1.0,4.0
K712,0.0,2.0,0.0,2.0,4.0
D807,2.0,0.0,0.0,2.0,4.0
S109,3.0,0.0,0.0,1.0,4.0
V182,0.0,1.0,0.0,3.0,4.0
C951,0.0,2.0,0.0,2.0,4.0
Y96,0.0,2.0,0.0,2.0,4.0
E142,0.0,2.0,2.0,0.0,4.0
C820,3.0,0.0,0.0,1.0,4.0
H910,0.0,0.0,0.0,4.0,4.0
W268,3.0,1.0,0.0,0.0,4.0
N26,3.0,0.0,1.0,0.0,4.0
Q681,0.0,0.0,0.0,4.0,4.0
F128,2.0,0.0,2.0,0.0,4.0
C13,3.0,0.0,1.0,0.0,4.0
B94,2.0,0.0,2.0,0.0,4.0
F932,2.0,0.0,2.0,0.0,4.0
L851,2.0,0.0,0.0,2.0,4.0
Z130,0.0,0.0,0.0,4.0,4.0
S984,0.0,1.0,0.0,3.0,4.0
I612,2.0,0.0,2.0,0.0,4.0
Y042,2.0,0.0,0.0,2.0,4.0
T93,0.0,2.0,2.0,0.0,4.0
K599,3.0,1.0,0.0,0.0,4.0
M533,2.0,0.0,1.0,1.0,4.0
A515,0.0,1.0,0.0,3.0,4.0
K068,0.0,2.0,0.0,2.0,4.0
Z961,0.0,0.0,1.0,3.0,4.0
Z935,3.0,0.0,0.0,1.0,4.0
K024,0.0,1.0,3.0,0.0,4.0
N823,0.0,2.0,0.0,2.0,4.0
K552,0.0,0.0,0.0,4.0,4.0
Q910,0.0,4.0,0.0,0.0,4.0
Q913,0.0,4.0,0.0,0.0,4.0
N710,3.0,0.0,1.0,0.0,4.0
N820,2.0,0.0,1.0,1.0,4.0
T748,0.0,0.0,0.0,4.0,4.0
L102,2.0,1.0,0.0,1.0,4.0
W017,3.0,0.0,1.0,0.0,4.0
N158,0.0,0.0,0.0,4.0,4.0
Z600,0.0,0.0,0.0,4.0,4.0
B000,2.0,0.0,0.0,2.0,4.0
T23,0.0,1.0,3.0,0.0,4.0
I494,0.0,0.0,0.0,4.0,4.0
E78,2.0,2.0,0.0,0.0,4.0
D485,2.0,1.0,0.0,1.0,4.0
T251,0.0,0.0,0.0,4.0,4.0
C714,3.0,0.0,0.0,1.0,4.0
Q600,2.0,0.0,1.0,1.0,4.0
E84,2.0,2.0,0.0,0.0,4.0
T303,0.0,4.0,0.0,0.0,4.0
N641,0.0,0.0,0.0,4.0,4.0
S047,0.0,0.0,0.0,4.0,4.0
D350,3.0,0.0,0.0,1.0,4.0
L40,2.0,1.0,1.0,0.0,4.0
H300,0.0,0.0,0.0,4.0,4.0
D611,0.0,0.0,0.0,4.0,4.0
D812,2.0,0.0,2.0,0.0,4.0
S429,2.0,1.0,0.0,1.0,4.0
M083,2.0,0.0,2.0,0.0,4.0
R411,2.0,1.0,1.0,0.0,4.0
I881,0.0,0.0,0.0,4.0,4.0
Q894,0.0,0.0,0.0,4.0,4.0
Q741,0.0,0.0,0.0,4.0,4.0
R292,0.0,0.0,0.0,4.0,4.0
A810,2.0,0.0,0.0,2.0,4.0
P359,0.0,0.0,0.0,4.0,4.0
C473,0.0,4.0,0.0,0.0,4.0
C436,3.0,0.0,0.0,1.0,4.0
